"Accept credit card and PayPal payments securely.","Zaščiten sprejem kreditne kartice in plačila PayPal."
"Accept credit cards, debit cards and PayPal payments securely.","Zaščiten sprejem kreditnih kartic, debetnih kartic in plačil PayPal."
"Accept payments in your shopping cart. PayPal will process your card payments through the Payflow Gateway.","Sprejmite plačila v vaši v košarici. PayPal bo obdelal vaše plačilo s kartico preko Payflow Gateway."
"Accept payments with a PCI compliant checkout that keeps customers on your site.","Sprejem plačil s PCI skladnim plačilom, ki obdrži kupce na vaši spletni strani."
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Sprejem plačil s PCI skladnim nakupom,, ki obdrži kupce na vaši spletni strani."
"Accept payments with a completely customizable checkout page.","Sprejem plačil s popolnoma prilagodljivo stranjo plačila."
"Accept payments with a completely customizable checkout.","Sprejem plačil s popolnoma prilagodljivim plačilom."
"Acceptance Mark","Oznaka sprejetja"
"Acceptance Mark Image","Slika oznake sprejetja"
"Account-to-Account Payment, initiated by PayPal","Plačilo račun na račun plačila, sproženo od PayPal"
"Add PayPal as an additional payment method to your checkout page to increase your sales.","Dodaj PayPal kot dodatni način plačila na vašo stran plačila, da povečate prodajo."
"Add PayPal as an additional payment method to your checkout page.","Dodajte PayPal kot dodatni način plačila na vašo stran plačila."
"Add another payment method to your existing solution or as a stand-alone option.","Dodajte drug način plačila k vašim obstoječim rešitvam ali kot samostojno možnost."
"Additional Options","Dodatne možnosti"
"Address","Naslov"
"Address Verification System Response","Odziv sistema preverjanja naslova"
"Advanced Settings","Napredne nastavitve"
"Advertise Paypal Credit","Oglaševanje Paypal Credit"
"All the address information matched","Vsi podatki naslova se ujemajo"
"Allow in Billing Agreement Wizard","Omogoči v čarovniku za sporazum obračuna"
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Dovoljene vrednosti: ""paypal"", ""primary"" (privzeto), vrednost_po_meri (slog strani plačila po meri iz vašega trgovskega profila)."
"Allowed Credit Card Types","Dovoljene vrste kreditnih kartic"
"Also affects mini-shopping cart.","Vpliva tudi na mini košarico."
"Ask Customer","Vprašajte kupca"
"Attempted Authentication, Bad Result","Poskus preverjanja pristnosti, slab rezultat"
"Attempted Authentication, Good Result","Poskus preverjanja pristnosti, dober rezultat"
"Auction Payment other than through eBay","Način plačila dražba drugače kot preko eBay"
"Authenticated, Bad Result","Overjeno, slab rezultat"
"Authenticated, Good Result","Overjeno, dober rezultat"
"Authorization","Dovoljenje"
"Authorization Honor Period (days)","Obdobje spoštovanja avtorizacije (dni)"
"Authorization expired.","Dovoljenje poteklo."
"Authorization transaction is required to void.","Za razveljavitev je potrebna avtorizacijska transakcija."
"Authorization was voided by merchant.","Dovoljenje je bilo razveljavljeno s strani trgovca."
"Authorized amount of %s.","Odobreni znesek %s."
"Authorizing amount of %s is pending approval on gateway.","Odobritev zneska %s čaka na odobritev na prehodu."
"Auto","Avtomatsko"
"AutoSweep","AutoSweep"
"Available Balance","Razpoložljivo stanje"
"Balance Manager Account Bonus","Bonus računa upravitelja stanja"
"Basic Settings - PayPal Express Checkout","Osnovne nastavitve - PayPal Express Checkout"
"Basic Settings - PayPal Integral Evolution","Osnovne nastavitve - PayPal Integral Evolution"
"Basic Settings - PayPal Pasarela integral","Osnovne nastavitve - PayPal Pasarela integral"
"Basic Settings - PayPal Payflow Link","Osnovne nastavitve - PayPal Payflow Link"
"Basic Settings - PayPal Payflow Pro","Osnovne nastavitve - PayPal Payflow Pro"
"Basic Settings - PayPal Payments Advanced","Osnovne nastavitve - PayPal Payments Advanced"
"Basic Settings - PayPal Payments Pro","Osnovne nastavitve - PayPal Payments Pro"
"Basic Settings - PayPal Payments Pro Hosted Solution","Osnovne nastavitve - PayPal Payments Pro Hosted Solution"
"Basic Settings - PayPal Payments Standard","Osnovne nastavitve - PayPal Payments Standard"
"Basic Settings - PayPal Pro","Osnovne nastavitve - PayPal Pro"
"Basic Settings - PayPal Website Payments Plus","Osnovne nastavitve - PayPal Website Payments Plus"
"Basic Settings - PayPal Website Payments Pro","Osnovne nastavitve - PayPal Website Payments Plus"
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Osnovne nastavitve - PayPal Website Payments Pro Hosted Solution"
"Basic Settings - PayPal Website Payments Pro Payflow Edition","Osnovne nastavitve - PayPal Website Payments Pro Payflow Edition"
"Basic Settings - PayPal Website Payments Standard","Osnovne nastavitve - PayPal Website Payments Standard"
"Billing Agreement Signup","Podpis sporazuma o obračunavanju"
"Billing Information","Podatki za obračun"
"Bonus for first ACH Use","Bonus za prvo uporabo ACH"
"Both section above must be complete. ","Oba zgornja razdelka morata biti izpolnjena. "
"Buyer Credit Payment","Plačilo kredita kupca"
"Buyer claims that a possible duplicate payment was made to the merchant.","Kupec trdi, da je bilo ustvarjeno možno dvojno plačilo trgovcu."
"Buyer claims that he did not receive goods or service.","Kupec trdi, da ni prejel blaga ali storitev."
"Buyer claims that he/she did not authorize transaction.","Kupec trdi, da ni odobril/a transakcije."
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","Kupec trdi, da je prejeto blago ali storitev različna od opisa trgovca blaga ali storitve."
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Kupec trdi, da je prejeto blago nezadovoljivo, z napako ali poškodovano."
"Buyer\'s Tax ID","Davčna številka kupca"
"Buyer\'s Tax ID Type","Vrsta davčne številke kupca"
"By default it is ""reports.paypal.com"".","Privzeto je ""reports.paypal.com""."
"CNPJ","CNPJ"
"CPF","CPF"
"CVV Entry is Editable","CVV vnos je mogoče urejati"
"CVV2 Check Result by PayPal","PayPal preverjanje rezultata CVV2"
"Can not send new order email.","Nove e-pošte naročila ni mogoče poslati."
"Cannot create target file for reading reports.","Ciljne datoteke za branje poročil ni mogoče ustvariti."
"Catalog Category Page","Stran kategorije kataloga"
"Catalog Product Page","Stran produkta kataloga"
"Centinel API URL","Centinel API URL"
"Centinel Custom API URL","Centinel API URL po meri"
"Charge-off","Dajatev"
"Chargeback","Poračun"
"Checkout Cart Page","Stran za plačilo košarice"
"Checkout with PayPal","Nakup s PayPal"
"Checkout with PayPal Paypal Credit","Plačilo s PayPal Credit"
"Choose a secure bundled payment solution for your business.","Izberite varno zapakirano rešitev plačevanja za vaše podjetje."
"City","Mesto"
"Click here if you are not redirected within 10 seconds...","Kliknite tu, če niste preusmerjeni v 10 sekundah ..."
"Close","Zaprite"
"Company","Podjetje"
"Complaint","Pritožba"
"Completion Date","Datum zaključka"
"Configure","Konfiguriranje"
"Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.","Povežite vaš račun trgovca s PCI-skladnim prehodom, ki omogoča kupcem plačilo brez zapuščanja vaše strani."
"Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.","Povežite vaš račun trgovca s popolnoma prilagodljivim prehodom, ki omogoča kupcem plačilo brez zapuščanja vaše strani."
"Connecting to PayPal SFTP server to fetch new reports. Are you sure you want to proceed?","Povezovanje s strežnikom PayPal SFTP za prevzem novih poročil. Ali ste prepričani, da želite nadaljevati?"
"Continue","Nadaljevanje"
"Countries Payment Applicable From","Plačilo uporabno iz držav"
"Country","Država"
"Coupon Redemption","Odkup kupona"
"Credit","Kredit"
"Credit Card Settings","Nastavitve kreditne kartice"
"Currency Conversion required to cover negative balance","Pretvorba valute potrebna za pokrivanje negativnega stanja"
"Custom","Po meri"
"Custom Endpoint Hostname or IP-Address","Končna točka gostitelja ali naslova po meri"
"Custom Path","Pot po meri"
"Customer did not include a confirmed address.","Kupec ni vključil potrjenega naslova."
"Customer failed to pay.","Kupec ni uspel plačati."
"Customer used non-confirmed address.","Kupec je uporabil nepotrjen naslov."
"Daily","Dnevno"
"Debit","Debetno"
"Debit Card Cash Back","Gotovina debetne kartice nazaj"
"Debit Card Transaction","Transakcija debetne kartice"
"Debit or Credit","Debetno ali kreditno"
"Debug Mode","Način razhroščevanja"
"Direct Payment API","API neposrednega plačila"
"Discount","Popust"
"Display","Prikaz"
"Display Express Checkout in the Payment Information step","Prikaz hitrega nakupa v koraku informacij o plačilu"
"Display on Product Details Page","Prikaz na strani podrobnosti izdelka"
"Display on Shopping Cart","Prikaz v košarici"
"Displays on catalog pages and homepage.","Prikaže na straneh kataloga in domači strani."
"Dispute","Spor"
"Don't have a PayPal account? Simply enter your email address.","Nimate računa PayPal? Enostavno vnesite vaš naslov e-pošte."
"Dynamic","Dinamično"
"EFT Funding (German banking)","EFT financiranje (nemško bančništvo)"
"Edit","Urejanje"
"Edit Payment Information","Uredite informacije o plačilu"
"Edit Shopping Cart","Urejanje košarice"
"Email Address","E-poštni naslov"
"Email Associated with PayPal Merchant Account","E-pošta povezana z računom PayPal za trgovce"
"Email Associated with PayPal Merchant Account (Optional)","E-pošta, povezana s PayPal trgovskim računom (neobvezno)"
"Enable Automatic Fetching","Omogoči samodejno prejemanje"
"Enable Express Checkout","Omogoči hitro plačilo"
"Enable PayPal Guest Checkout","Omogoči PayPal plačilo gostov"
"Enable Payflow Link","Omogoči Payflow Link"
"Enable Paypal Credit","Omogoči Paypal Credit"
"Enable SSL verification","Omogoči preverjanje SSL"
"Enable this Solution","Omogoči to rešitev"
"Enabled","Omogočeno"
"Event","Dogodek"
"Event Code","Koda dogodka"
"Every 10 days","Vsakih 10 dni"
"Every 14 days","Vsakih 14 dni"
"Every 3 days","Vsake 3 dni"
"Every 30 days","Vsakih 30 dni"
"Every 40 days","Vsakih 40 dni"
"Every 7 days","Vsakih 7 dni"
"Exact Match. Address and Postal Code. International","Natančno ujemanje. Naslov in poštna številka. Mednarodno"
"Exact Match. Address and Postal Code. UK-specific","Natančno ujemanje. Naslov in poštna številka. Specifično za Veliko Britanijo"
"Exact Match. Address and nine-digit ZIP code","Natančno ujemanje. Naslov in devetmestna poštna številka"
"Explanation: %s.","Razlaga: %s."
"Express Checkout","Nakup v enem koraku"
"Express Checkout APIs","API-ji nakupa v enem koraku"
"Express Checkout and Order have been canceled.","Naročilo in hitro plačilo sta bila preklicana."
"Express Checkout has been canceled.","Hitro plačilo je bilo preklicano."
"Failed to fetch reports from '%s@%s'.","Ni uspelo pridobiti poročil iz '%s@%s'."
"Fax","Faks"
"Fee Amount","Znesek stroška"
"Fee Debit or Credit","Pristojbina debetne ali kreditne"
"Fee Reversal","Razveljavitev pristojbine"
"Fee: Foreign ACH Withdrawal","Provizija: Umik tujega ACH"
"Fee: Mass Pay Request","Provizija: Zahtevo za množično plačilo"
"Fee: Web Site Payments Pro Account Monthly","Provizija: Mesečni Web Site Payments Pro račun"
"Fee: WorldLink Check Withdrawal","Provizija: odvzem čeka WorldLink"
"Fetch","Prejmite"
"Fetch Updates","Prejmite posodobitve"
"Fetched %s report rows from '%s@%s'.","Preneseno %s poročilo vrstic iz '%s@%s'."
"For Virtual Quotes Only","Samo za virtualne ponudbe"
"Frontend Experience Settings","Nastavitve izkušnje ospredja"
"Funding","Financiranje"
"General (Authorization)","Splošno (dovoljenje)"
"General (Dividend)","Splošno (dividendno)"
"General (Funds Transfer from PayPal Account to Another)","Splošno (prenos sredstev iz PayPal računa na drugega)"
"General (Purchase with a credit card)","Splošno (nakup s kreditno kartico)"
"General Adjustment without businessrelated event","Splošna prilagoditev brez poslovno povezanih dogodkov"
"General Currency Conversion","Splošna pretvorba valut"
"General Funding of PayPal Account ","Splošno financiranje PayPal računa "
"General Redemption","Splošen odkup"
"General Withdrawal from PayPal Account","Splošni umik iz PayPal računa"
"General. Product no longer supported","Splošno. Izdelek ni več podprt"
"General: Use of PayPal account for purchasing as well as receiving payments","Splošno: Uporaba PayPal računa za nakup kot tudi prejemanje plačil"
"General: Withdrawal from PayPal Account","Splošno: Umik iz PayPal računa"
"General: Withdrawal to Non-Bank Entity","Splošno: Umik na nebančni subjekt"
"General: adjustment of a type not belonging to the other T12xx categories","Splošno: prilagoditev tipa, ki ne spada v druge kategorije T12xx"
"General: bonus of a type not belonging to the other T08xx categories","Splošno: bonus vrste, ki ne spada v druge kategorije T08xx"
"General: event not yet categorized","Splošno: dogodek še ni kategoriziran"
"General: non-payment fee of a type not belonging to the other T01xx categories","Splošno: provizija ne-plačila tipa, ki ne spada v druge kategorije T01xx"
"General: received payment of a type not belonging to the other T00xx categories","Splošno: prejeto plačilo tipa, ki ne spada v druge kategorije T00xx"
"General: reversal of a type not belonging to the other T11xx categories","Splošno: razveljavitev tipa, ki ne spada v druge kategorije T11xx"
"General: temporary hold of a type not belonging to the other T15xx categories","Splošno: začasno dano na čakanje vrste, ki ne pripada drugim kategorijam T15xx"
"Get Credentials from PayPal","Pridobite poverilnice iz PayPal"
"Get Publisher ID from PayPal","Dobite ID založnika iz PayPal"
"Gift Certificate Payment: purchase of Gift Certificate","Plačilo z darilnim bonom: nakup darilnega bona"
"Gift Certificate Redemption","Odkup darilnega bona"
"Gross Amount","Bruto znesek"
"Header (center)","Glava (center)"
"Header Background Color","Barva ozadja glave"
"Header Border Color","Barva obrobe glave"
"Header Image URL","URL slike glave"
"Help","Pomoč"
"Hidden Virtual PayPal Debit Card Transaction","Skrita transakcija virtualne PayPal debetne kartice"
"Hold for Dispute Investigation","Zadržano zaradi preiskave spora"
"Home Page","Domača stran"
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","Žal nam je - vendar vaše transakcije nismo uspeli dokončati. Prosimo, kontaktirajte nas, da vam lahko pomagamo."
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","Žal nam je - vendar vašega plačila nismo uspeli obdelati. Prosimo, poskusite drug način plačila ali pa nas kontaktirajte, da vam lahko pomagamo."
"IPN ""%s"".","IPN ""%s""."
"IPN ""%s"". %s Transaction amount %s. Transaction ID: ""%s""","IPN ""%s"". %s transakcija zneska %s. ID transakcije: ""%s"""
"IPN ""%s"". A dispute has been resolved and closed. %s Transaction amount %s.","IPN ""%s"". Spor je bil rešen in zaprt. Transakcija %s v znesku %s."
"IPN ""%s"". Case type ""%s"". Case ID ""%s"" %s","IPN ""%s"". Vrsta primera ""%s"". ID primera ""%s"" %s"
"IPN verification ""%s"".","IPN preverjanje ""%s""."
"If empty, a default value will be used. Custom URL may be provided by CardinalCommerce agreement.","Če je prazno, bo uporabljena privzeta vrednost. Lahko se ponudi URL po meri iz sporazuma CardinalCommerce."
"If not specified, Default Country from General Config will be used","Če ni določeno, bo uporabljena privzeta država iz spošnih nastavitev"
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","Če je ta možnost omogočena, lahko kupec spremeni naslov z pošiljanje in način pošiljanja na strani PayPal. V načinu v živo deluje samo preko protokola HTTPS."
"If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here.","Če na vašem računu nimate nastavljenih večih uporabnikov, prosimo, ponovno vnesite vašo prijavo dobavitelja/trgovca."
"Impossible to issue a refund transaction because the capture transaction does not exist.","Izdaja nadomestila transakcije ni mogoča, ker zajem transakcije ne obstaja."
"Incentive","Spodbuda"
"Initiation Date","Datum začetka"
"Integral Evolution","Integral Evolution"
"Invoice ID","ID računa"
"Issuer Liability","Odgovornost izdajatelja"
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","To vrednost je priporočljivo nastaviti na ""Debetno ali kreditno kartico"" glede na poglede trgovine."
"It is recommended to set this value to ""PayPal"" per store views.","To vrednost je priporočljivo nastaviti na ""PayPal"" glede na poglede trgovine."
"Items in Your Shopping Cart","Artikli v vaši košarici"
"Last Correlation ID","ID zadnje korelacije"
"Last Transaction ID","ID zadnje transakcije"
"Learn More","Izvedite več"
"Login","Prijava"
"Mass Pay Payment","Plačilo množičnega plačevanja"
"Matched (CVV2)","Se ujema (CVV2)"
"Matched (CVV2CSC)","Se ujema (CVV2CSC)"
"Matched Address only (no ZIP)","Samo naslovi, ki se ujemajo (brez poštne številke)"
"Matched Address only (no ZIP). International","Samo naslovi, ki se ujemajo (brez poštne številke). Mednarodno"
"Matched Postal Code only (no Address)","Samo poštna številka, ki se ujema (brez naslova)"
"Matched five-digit ZIP only (no Address)","Samo 5-mestne poštne številke, ki se ujemajo (brez naslova)"
"Matched whole nine-didgit ZIP (no Address)","Celotne 9-mestne poštne številke, ki se ujemajo (brez naslova)"
"Merchant Account","Račun trgovca"
"Merchant Country","Država trgovca"
"Merchant Liability","Odgovornost trgovca"
"Merchant Location","Lokacija trgovca"
"Merchant Protection Eligibility","Upravičenost varstva trgovca"
"Merchant Referral Bonus","Bonus napotitve trgovca"
"Merchant account doesn\'t have a withdrawal mechanism. Merchant must manually accept or deny this payment from your Account Overview.","Račun trgovca nima mehanizma umika. Trgovec mora ročno sprejeti ali zavrniti to plačilo iz pregleda vašega računa."
"Merchant account is not verified.","Račun trgovca ni preverjen."
"Merchant denied this pending payment.","Trgovec je zavrgel to plačilo na čakanju."
"Merchant holds a non-U.S. account and does not have a withdrawal mechanism.","Trgovec ima račun, ki ni iz ZDA in nima mehanizma umika."
"Merchant must upgrade account to Business or Premier status.","Trgovec mora nadgraditi račun na status podjetje ali Premier."
"Merchant reference ID format is not supported.","Format ID reference trgovca ni podprt."
"Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.","Trgovci morajo zaprositi PayPal, da omogoči lastnost sporazuma obračuna. Ne omogočite to možnosti dokler PayPal ne potrdi, da niso sporazumi obračunavanja omogočeni za vaš račun trgovca."
"Mobile Optimized","Optimizirano za mobilne naprave"
"Mobile Payment (made via a mobile phone)","Mobilno plačilo (narejeno preko mobilnega telefona)"
"Multi-currency issue. Merchant must manually accept or deny this payment from PayPal Account Overview.","Več valutna težava. Trgovec mora ročno sprejeti ali zavrniti to plačilo iz pregleda PayPal računa."
"N/A","Ni na voljo"
"N/A. Address not checked, or acquirer had no response. Service not available","Ni na voljo. Naslov ni preverjen, ali pa pridobitelj imel nobenega odgovora. Storitev ni na voljo"
"N/A. Global Unavailable","Ni na voljo. Globalno ni na voljo"
"N/A. International Unavailable","Ni na voljo. Mednarodno ni na voljo"
"N/A. Merchant has indicated that CVV2 is not present on card","Ni na voljo. Trgovec navaja, da CVV2 ni prisotna na kartici"
"N/A. No response","Ni na voljo. Ni odgovora"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","Ni na voljo. Ni dovoljeno za transakcije MOTO (internet/telefon)"
"N/A. Not processed","Ni na voljo. Ni obdelano"
"N/A. Retry","Ni na voljo. Poskusite znova"
"N/A. Service not Supported","Ni na voljo. Ne podpira storitve"
"N/A. Service not available","Ni na voljo. Storitev ni na voljo"
"N/A. Service not supported","Ni na voljo. Storitev ni podprta"
"N/A. The merchant did not provide AVS information","Ni na voljo. Trgovec ni dal informacij AVS"
"N/A. The merchant has not implemented CVV2 code handling","Ni na voljo. Trgovec ni implementiral upravljanje kode CVV2"
"N/A. Unavailable","Ni na voljo"
"Near Paypal Credit checkout button","V bližini gumba za plačilo Paypal kredita"
"Negative Balance","Negativno stanje"
"Never","Nikoli"
"No","Ne"
"No Details matched","Nobena izmed podrobnosti se ne ujema"
"No Details matched. International","Nobena izmed podrobnosti se ne ujema. Mednarodno"
"No Liability Shift","Premik brez odgovornosti"
"No Logo","Brez logotipa"
"No match","Nobenega zadetka"
"None of the address information matched","Nobeden izmed podatkov naslovov se ne ujema"
