"Capturing amount of %s is pending approval on gateway.","Zajemanje zneska %s čaka na odobritev na prehodu."
"Carrier","Prevoznik"
"Carrier/Method","Prevoznik/metoda"
"Change status, add comments","Spremeni stanje, dodaj komentarje"
"Changing address information will not recalculate shipping, tax or other order amount.","Sprememba podatkov naslova ne bo preračunala pošiljanja, davka ali drugih zneskov naročila."
"Checkout Totals Sort Order","Vrstni red vsot plačil"
"City","Mesto"
"Clear Shopping Cart","Počisti košarico"
"Click to change shipping method","Kliknite, da spremenite način pošiljanja"
"Close","Zapri"
"Closed","Zaprto"
"Comma-separated.","Ločeno z vejico."
"Comment","Komentar"
"Comment Text","Besedilo komentarja"
"Comments","Komentarji"
"Comments History","Zgodovina komentarjev"
"Company","Podjetje"
"Complete","Dokončanje"
"Configure","Konfiguriranje"
"Configure and Add to Order","Konfiguracija in dodajanje k naročilu"
"Contents","Vsebina"
"Continue","Nadaljevanje"
"Controls whether customer IP is shown in orders, invoices, shipments, credit memos.","Nadzira ali je IP kupca prikazan v naročilih, računih, pošiljkah, dobropisih."
"Country","Država"
"Coupons","Kuponi"
"Create","Ustvari"
"Create New Customer","Ustvarjanje novega kupca"
"Create New Order","Ustvari novo naročilo"
"Create New Order Status","Ustvari novo stanje naročila"
"Create New Order for %s","Ustvari novo naročilo za %s"
"Create New Order for %s in %s","Ustvari novo naročilo za %s v %s"
"Create New Order for New Customer","Ustvari novo naročilo za novega kupca"
"Create New Order for New Customer in %s","Ustvari novo naročilo za novega kupca v %s"
"Create New Status","Ustvari novo stanje"
"Create Order","Ustvari naročilo"
"Create Packages","Ustvari pakete"
"Create Shipment","Ustvari pošiljko"
"Create Shipping Label","Ustvari oznako pošiljke"
"Create Shipping Label...","Ustvari oznako pošiljke ..."
"Create new credit memo for order","Ustvari nov dobropis za naročilo"
"Create new invoice for order","Ustvari nov račun za naročilo"
"Create new shipment for order","Ustvari novo pošiljanje za naročilo"
"Create...","Ustvari..."
"Created At","Ustvarjeno ob"
"Created billing agreement #%s.","Ustvarjen sporazum obračuna #%s."
"Created:","Ustvarjeno:"
"Credit Memo","Dobropis"
"Credit Memo #","Dobropis #"
"Credit Memo # ","Dobropis # "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Dobropis #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Pošiljatelj e-pošte komentarja dobropisa"
"Credit Memo Comment Email Template","Predloga e-pošte komentarja dobropisa"
"Credit Memo Comment Email Template for Guest","Predloga e-pošte komentarja dobropisa za gosta"
"Credit Memo Comments","Komentarji dobropisa"
"Credit Memo Email Sender","Pošiljatelj e-pošte dobropisa"
"Credit Memo Email Template","Predloga e-pošte za dobropis"
"Credit Memo Email Template for Guest","Predloga e-pošte dobropisa za gosta"
"Credit Memo Update","Posodobitev dobropisa"
"Credit Memo Update for Guest","Posodobitev dobropisa za goste"
"Credit Memos","Dobropisi"
"Credit memo canceling problem.","Težave pri preklicu dobropisa."
"Credit memo cannot be canceled.","Dobropisa ni bilo mogoče preklicati."
"Credit memo has been created automatically","Dobropis je bil samodejno ustvarjen"
"Custom Price","Cena po meri"
"Custom Value","Vrednost po meri"
"Customer","Kupec"
"Customer Can Define Start Date","Kupec lahko določi začetni datum"
"Customer Email","E-pošta kupca"
"Customer Group","Skupina kupcev"
"Customer Last Name","Priimek kupca"
"Customer Middle Name","Srednje ime kupca"
"Customer My Account Order Creditmemo View","Pogled dobropisa naročila v mojem računu kupca"
"Customer My Account Order History","Zgodovina naročil v mojem računu kupca"
"Customer My Account Order Invoice View","Pogled računa naročila v mojem računu kupca"
"Customer My Account Order Shipment View","Pogled pošiljke naročila v mojem računu kupca"
"Customer My Account Order View","Pogled naročila v mojem računu kupca"
"Customer Name","Ime kupca"
"Customer\'s Current Activities","Trenutni naslov kupca"
"Customs Value","Carinska vrednost"
"Date","Datum"
"Date Shipped","Datum pošiljke"
"Default Status","Privzeto stanje"
"Default Template","Privzeta predloga"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If you see image distortion in PDF, try to use larger image","V dokumentih PDF in HTML bo uporabljen privzeti logotip.<br />(jpeg, tiff, png) Če v PDF vidite popačenje slike, poskusite uporabiti večjo sliko"
"Delete","Izbriši"
"Delete Package","Izbriši paket"
"Denied the payment online.","Zavrnjeno online plačilo."
"Deny Payment","Zavrnitev plačila"
"Description Message","Sporočilo opisa"
"Discount","Popust"
"Discount (%s)","Popust (%s)"
"Discount Amount","Znesek popusta"
"Display Order ID in Header","Prikaži ID naročila v glavi"
"Edit","Urejanje"
"Edit Order #%s","Uredi naročillo #%s"
"Edit Order %s %s Address","Uredi naslov naročila %s %s"
"Edit Order Status","Uredi stanje naročila"
"Email","E-pošta"
"Email Address","E-poštni naslov"
"Email Copy of Credit Memo","Pošlji e-pošto kopije dobropisa"
"Email Copy of Invoice","E-pošta kopije računa"
"Email Copy of Shipment","E-pošta kopije pošiljke"
"Email Order Confirmation","E-pošta potrditve naročila"
"Enable","Omogoči"
"Enabled","Omogočeno"
"Enter the billing last name and email/ZIP as in the order billing address","Vnesite priimek in e-pošto/poštno številko obračuna, kakor je v naslovu izstavljenega računa naročila"
"Entered data is incorrect. Please try again.","Vneseni podatki so napačni. Poskusite znova."
"Error to Show in Shopping Cart","Napaka za prikaz v košarici"
"Excel XML","Excel XML"
"Excl. Tax","Brez davka"
"Expired","Poteklo"
"Explanation","Razlaga"
"Failed to cancel the billing agreement.","Preklic sporazuma obračuna ni uspel."
"Failed to create billing agreement for this order.","Za to naročilo ni bilo mogoče ustvariti sporazuma obračuna."
"Failed to finish billing agreement wizard.","Zaključek čarovnika sporazuma obračuna ni uspel."
"Failed to send the order email.","Pošiljanje e-pošte naročila ni uspelo."
"Failed to start billing agreement wizard.","Ni uspelo zagnati čarovnika sporazuma obračuna."
"Failed to update the payment.","Plačila ni bilo mogoče posodobiti."
"Failed to update the profile.","Profila ni bilo mogoče posodobiti."
"Failed to void the payment.","Ničenje plačila ni uspelo."
"Fetch","Prinos"
"File extension not known or unsupported type in the following shipment: %s","Razširitev datoteke ni znana ali pa ni podprta vrsta v naslednji pošiljki: %s"
"Find Order By:","Iskanje naročila po:"
"First Name","Ime"
"From","Od"
"From Name","Ime od"
"From:","Od:"
"G.T. (Base)","Skupna vsota (v osnovni valuti trgovine)"
"G.T. (Purchased)","Skupna vsota (kupljeno)"
"General","Splošno"
"General Information","Splošne informacije"
"Get Payment Update","Pridobitev posodobitve plačila"
"Get Update","Pridobi posodobitev"
"Get shipping methods and rates","Pridobi načine pošiljanja in stopnje"
"Gift Message","Sporočilo za darilo"
"Gift Message for This Order","Sporočilo za darilo tega naročila"
"Gift Message for the Entire Order","Sporočlio za darilo celotnega naročila"
"Gift Message for this Order","Sporočilo za darilo tega naročila"
"Gift Options","Možnosti darila"
"Gift Wrapping for the Entire Order","Zavijanje darila za celotno naročilo"
"Girth","Obseg"
"Go to Home Page","Pojdi na domačo stran"
"Grand Total","Skupna vsota"
"Grand Total to be Charged","Skupna vsota, ki bo zaračunana"
"Guest","Gost"
"Height","Višina"
"Hide Customer IP","IP kupca skrit"
"Hold","Čakanje"
"Hold action is not available.","Dejanje čakanja ni na voljo."
"Hold order","Zadrži naročilo"
"Home","Domov"
"ID","ID"
"ID #","ID #"
"If empty, the default description above will be used.","Če je prazno, bo uporabljen privzeti opis zgoraj."
"If empty, the default error above will be used.","Če je prazno, bo uporabljena privzeta napaka zgoraj."
"If the invoice was created offline, try creating an offline creditmemo.","Če je bil račun ustvarjen brez povezave, poskusite ustvariti dobropis brez povezave."
"Incl. Tax","Vključno z davkom"
"Information","Informacije"
"Initial Fee","Začetna pristojbina"
"Initial Fees","Začetne pristojbine"
"Initial period payment","Začetno obdobje plačila"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Premalo informacij za ustvarjanje oznak pošiljanja. Preverite informacije vaše trgovine in nastavitve pošiljke."
"Invalid block: %s.","Neveljaven blok: %s."
"Invalid carrier specified.","Določen neveljaven prevoznik."
"Invalid draw line data. Please define ""lines"" array.","Neveljavna priprava vrstice podatkov. Definirajte polje ""črte""."
"Invalid entity model","Neveljaven model entitete"
"Invalid item option format.","Neveljavna oblika možnosti elementa."
"Invalid qty to invoice item ""%s""","Neveljavna količina pri računu artikla ""%s"""
"Invalid qty to refund item ""%s""","Neveljavna količina za vračilo artikla ""%s"""
"Invalid qty to ship for item ""%s""","Neveljavna količina za pošiljanje artikla ""%s"""
"Invalid renderer model","Neveljaven model renderja"
"Invalid request for adding product to quote.","Neveljavna zahteva za dodajanje izdelka predračunu."
"Invalid value(s) for Qty to Ship","Neveljavne vrednosti količin za dobavo"
"Invoice","Račun"
"Invoice #","Račun #"
"Invoice # ","Račun # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Račun #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Račun #%s"
"Invoice Comment Email Sender","Pošiljatelj e-pošte komentarja računa"
"Invoice Comment Email Template","Predloga e-pošte komentarja računa"
"Invoice Comment Email Template for Guest","Predloga e-pošte komentarja računa za gosta"
"Invoice Comments","Komentarji računov"
"Invoice Date","Datum računa"
"Invoice Email Sender","Pošiljatelj e-pošte za račun"
"Invoice Email Template","Predloga e-pošte za račun"
"Invoice Email Template for Guest","Predloga e-pošte za račun za goste"
"Invoice Update","Posodobitev računa"
"Invoice Update for Guest","Posodobitev računa za goste"
"Invoice and Packing Slip Design","Oblika računa in dobavnice"
"Invoice and Ship","Izstavi račun in pošlji"
"Invoice canceling problem.","Problem pri preklicu računa."
"Invoice cannot be canceled.","Računa ni mogoče preklicati."
"Invoice cannot be captured.","Računa ni mogoče zajeti."
"Invoice cannot be voided.","Računa ni mogoče razveljaviti."
"Invoice capturing problem.","Problem pri zajemanju računa."
"Invoice void problem","Problem pri ničenju računa"
"Invoice will be created without communication with payment gateway.","Račun bo ustvarjen brez komunikacije s prehodom plačila."
"Invoiced","Fakturirano"
"Invoiced:","Fakturirano:"
"Invoices","Računi"
"Is Closed","Je zaprto"
"Item","Element"
"Item Status","Stanje artikla"
"Item object is not specified.","Predmet artikla ni določen."
"Item options declaration error.","Napaka izjave možnosti elementov."
"Item ordered qty","Količina naročenih elementov"
"Item qty declaration error.","Napaka izjave količine elementov."
"Items","Elementi"
"Items Invoiced","Zaračunani elementi"
"Items Ordered","Naročeni elementi"
"Items Refunded","Povrnjeni elementi"
"Items Shipped","Dobavljeni artikli"
"Items in the Package","Elementi v paketu"
"Items maximum quantity or price do not allow checkout.","Največja količina elementov ali cena ne dovoljuje iti na blagajno."
"Items options declaration error.","Napaka izjave možnosti elementov."
"Items to Refund","Elementi za povračilo"
"Items to Ship","Elementi za pošiljanje"
"Key","Ključ"
"Last Name","Priimek"
"Last Ordered Items","Zadnji naročeni artikli"
"Last status can\'t be unassigned from state.","Zadnjemu stanju ni mogoče razveljaviti dodelitve iz države."
"Length","Dolžina"
"Link to the New Order","Povezava na novo naročilo"
"Link to the Previous Order","Povezava na prejšnje naročilo"
"Logo for HTML Print View","Logo za pogled HTML tiskanja"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo samo za HTML dokumente. Če je prazno, bo uporabljen privzeti.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Logo za PDF izpise (200 x 50)"
"Make Check payable to:","Pregled bo plačal:"
"Manage","Upravljanje"
"Maximum amount available to refund is %s","Najvišji znesek, ki je na voljo za vračilo, je %s"
"Maximum shipping amount allowed to refund is: %s","Najvišji znesek pošiljanja dovoljenega povračila je: %s"
"Message","Sporočilo"
"Message:","Sporočilo:"
"Middle Name","Srednje ime"
"Minimum Amount","Najmanjši znesek"
"Minimum Order Amount","Najmanjši znesek za naročilo"
"Mixed","Mešano"
"Most Viewed","Najbolj ogledano"
"Most Viewed Products Report","Poročilo o najbolj ogledanih izdelkih"
"Move to Shopping Cart","Premakni v košarico"
"Move to Wishlist","Premakni na seznam želja"
"Multi-address Description Message","Sporočilo opisa večih naslovov"
"Multi-address Error to Show in Shopping Cart","Napaka večih naslovov za prikaz v košarici"
"My Orders","Moja naročila"
"My Orders - Details","Moja naročila - podrobnosti"
"N/A","ni na voljo"
"Name","Ime"
"New","Novo"
"New Billing Agreement","Nov sporazum obračuna"
"New Credit Memo","Nov dobropis"
"New Credit Memo for Guest","Nov dobropis za gosta"
"New Credit Memo for Invoice #%s","Nov dobropis za račun #%s"
"New Credit Memo for Order #%s","Nov dobropis za naročilo #%s"
"New Invoice","Nov račun"
"New Invoice and Shipment for Order #%s","Nov račun in pošiljanje za naročilo #%s"
"New Invoice for Guest","Nov račun za gosta"
"New Invoice for Order #%s","Nov račun za naročilo #%s"
"New Order","Novo naročilo"
"New Order Confirmation Email Sender","Pošiljatelj e-pošte za potrditev novega naročila"
"New Order Confirmation Template","Predloga potrditve novega naročila"
"New Order Confirmation Template for Guest","Predloga potrditve novega naročila za goste"
"New Order RSS","RSS za novo naročilo"
"New Order Status","Novo stanje naročila"
"New Order for Guest","Novo naročilo za gosta"
"New Shipment","Nova pošiljka"
"New Shipment for Guest","Nova pošiljka za goste"
"New Shipment for Order #%s","Nova pošiljka za naročilo #%s"
"Newsletter Subscription","Prijava na e-novice"
"No","Ne"
"No Items","Ni elementov"
"No Items To Refund","Ni elementov za vračilo"
"No Payment Methods","Ni načinov plačila"
"No detail for number ""%s""","Ni podrobnosti za številko ""%s"""
"No information available.","Ni razpoložljivih informacij."
"No items","Ni elementov"
"No order(s) were put on hold.","Nobenega naročila ni danega na čakanje."
"No order(s) were released from holding status.","Nobenega naročila ni bilo sproščenega iz stanja na čakanju."
"No ordered items","Ni naročenih artiklov"
"No shipping information available","Ni razpoložljivih informacij o pošiljanju"
"Nominal Items","Nazivni elementi"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Nazivni element se lahko kupi samo samostojno. Za nadaljevanje odstranite druge elemente iz predračuna."
"Nominal order registered.","Nazivno naročilo registrirano."
"Not Capture","Ni zajema"
"Not Initialized","Ni inicializirano"
"Not Notified","Ni obveščeno"
"Not enough valid data to save the parent transaction ID.","Ni dovolj veljavnih podatkov za shraniti nadrejenega ID-ja transakcije."
"Notification Not Applicable","Obvestilo ni v uporabi"
"Notified","Obveščeno"
"Notify Customer by Email","Obvesti kupca po e-pošti"
"Number","Število"
"Number of Invoiced Orders","Število fakturiranih naročil"
"Number of Orders","Število naročil"
"Number of Refunded Orders","Število povrnjenih naročil"
"OK","V redu"
"Offline Refunded","Povrnjeno brez povezave"
"On Hold","Na čakanju"
"Online Refunded","Povrnjeno preko spleta"
"Order","Naročilo"
"Order #","Naročilo #"
"Order # ","Naročilo # "
"Order # %s","Naročilo # %s"
"Order # %s %s | %s","Naročilo # %s %s | %s"
"Order #%s","Naročilo #%s"
"Order #%s - %s","Naročite #%s - %s"
"Order API","API naročil"
"Order Address Information","Podatki o naslovu za naročilo"
"Order Comment","Komentar naročila"
"Order Comment Email Sender","Pošiljatelj e-pošte za komentar naročila"
"Order Comment Email Template","Predloga e-pošte za komentar naročila"
"Order Comment Email Template for Guest","Predloga e-pošte za komentar naročila za goste"
"Order Comments","Komentarji naročila"
"Order Credit Memos","Dobropisi naročila"
"Order Currency:","Valuta naročila:"
"Order Date","Datum naročila"
"Order Date (%s)","Datum naročila (%s)"
"Order Date: ","Datum naročila: "
"Order Date: %s","Datum naročila: %s"
"Order Details","Podrobnosti o naročilu"
"Order Grand Total","Skupna vsota naročila"
"Order History","Zgodovina naročil"
"Order History Info","Informacije zgodovine naročil"
"Order ID","ID naročila"
"Order Information","Informacije o naročilu"
"Order Invoices","Računi naročil"
"Order Shipments","Pošiljke naročil"
"Order State","Stanje naročila"
"Order Status","Status naročila"
"Order Status Information","Informacije o stanju naročila"
"Order Statuses","Statusi naročil"
"Order Subtotal","Delna vsota naročila"
"Order Taxes Report Grouped by Tax Rates","Poročilo davkov naročila, urejeno po davčnih stopnjah"
"Order Total","Vsota naročila"
"Order Totals","Skupni zneski naročil"
"Order Update","Posodobitev naročila"
"Order Update for Guest","Posodobitev naročila za gosta"
"Order View","Pogled naročila"
"Order credit memo","Dobropis naročila"
"Order does not allow to be canceled.","Naročilo ne omogoča preklica."
"Order invoice","Račun naročila"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Naročilo je začasno prekinjeno ker obstaja sum, da je znesek avtorizacije %s goljufija."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Naročilo je začasno prekinjeno, ker obstaja sum, da je njegov znesek zajema %s goljufija."
"Order object is not specified.","Predmet naročila ni določen."
"Order saving error: %s","Napaka pri shranjevanju naročila: %s"
"Order shipments","Pošiljke naročil"
"Order status does not exist.","Stanje naročila ne obstaja."
"Order status with the same status code already exist.","Status naročila z enako kodo statusa že obstaja."
"Order was placed using %s","Naročilo je bilo oddano z uporabo %s"
"Ordered","Naročeno"
"Ordered amount of %s.","Naročeni znesek količine %s."
"Ordering amount of %s is pending approval on gateway.","Znesek naročanja %s čaka na odobritev na prehodu."
"Orders","Naročila"
"Orders and Returns","Naročila in vračila"
"Orders and Returns Search Form","Obrazec za iskanje naročil in vračil"
"Original Price","Prvotna cena"
"Original order item that recurring payment profile correspondss to.","Prvotni artikel naročila, kateremu ustreza ponavljajoči se profil plačila."
"PDF Credit Memos","PDF dobropisov"
"PDF Invoices","PDF računi"
"PDF Packingslips","PDF dobavnice"
"PDF Print-outs","PDF izpisi"
"PDF object is not specified.","PDF predmet ni določen."
"PDF page object is not specified.","Predmet PDF strani ni določen."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","PDF skupni model mora razširiti Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Paket"
"Package types are disregarded for USPS domestic shipments.","Vrste paketov niso upoštevane za domače pošiljke USPS."
"Packages","Paketi"
"Packingslip # ","Dobavnica # "
"Paid","Plačano"
"Paid Amount","Plačani znesek"
"Parent Transaction ID","ID nadrejene transakcije"
"Parent transaction ID must have a transaction ID.","ID nadrejene transakcije mora imeti ID transakcije."
"Partial","Delno"
"Payment Failed","Plačilo ni uspelo"
"Payment Information","Podatki o plačilu"
"Payment Method","Način plačila"
"Payment Method Name","Ime načina plačila"
"Payment Method:","Način plačila:"
"Payment Review","Pregled plačila"
"Payment disallow storing objects.","Plačilo ne dovoljuje shranjevanja objektov."
"Payment transactions disallow storing objects.","Plačilne transakcije ne dovoljujejo shranjevanja objektov."
"Payment type","Vrsta plačila"
"Payment update has been made.","Narejena je bila posodobitev plačila."
"Pending","Na čakanju"
"Pending Payment","Plačilo na čakanju"
"Period","Obdobje"
"Place Order Using Billing Agreements","Oddajte naročilo z uporabo sporazumov zaračunavanja"
"Placed from IP","Oddano iz IP"
"Please Select Products to Add","Izberite izdelke za dodajanje"
"Please Select a Customer","Izberite kupca"
"Please Select a Store","Izberite trgovino"
"Please check billing address information. %s","Preverite podatke o naslovu za izstavitev računa. %s"
"Please check shipping address information. %s","Preverite podatke o naslovu dobave. %s"
"Please define PDF object before using.","Pred uporabo definirajte PDF predmet."
"Please enter positive number in this field.","V to polje vnesite pozitivno število."
"Please select a valid payment method.","Izberite veljavni način plačila."
"Please specify a shipping method.","Navedite način pošiljanja."
"Please specify a valid grid column alias name that exists in grid table.","Navedite veljavno ime vzdevka stolpca mreže, ki obstaja v tabeli mreže."
"Price","Cena"
"Print","Natisni"
"Print All","Natisni vse"
"Print All Invoices","Natisni vse račune"
"Print All Refunds","Tiskanje vseh vračil"
"Print All Shipments","Natisni vse pošiljke"
"Print Credit Memos","Natisni dobropise"
"Print Invoice","Natisni račun"
"Print Invoices","Tiskanje računov"
"Print Order","Tiskanje naročila"
"Print Order # %s","Natisni naročilo # %s"
"Print Packingslips","Tiskanje dobavnic"
"Print Refund","Tiskanje vračil"
"Print Shipment","Natisni pošiljko"
"Print Shipping Label","Natisni oznako pošiljke"
"Print Shipping Labels","Natisni oznake pošiljk"
"Processing","V obdelavi"
"Product","Produkt"
"Product Name","Ime produkta"
"Products","Produkti"
"Products Bestsellers Report","Poročilo o uspešnicah izdelkov"
"Products in Comparison List","Izdelki v seznamu primerjave"
"Products should be added to package(s)","Produkti bi morali biti dodani paketu/paketom"
"Profile #%s","Profil #%s"
"Profile Information","Podatki o profilu"
"Profile State","Stanje profila"
"Profit","Dobiček"
"Promotion Coupons Usage Report","Poročilo uporabe kuponov promocij"
"Proper payment object must be set.","Nastavljen mora biti ustrezen predmet plačila."
"Purchase Order Number:","Številka nakupa naročila:"
"Purchased From","Kupljeno iz"
"Purchased From (Store)","Kupljeno iz (trgovina)"
"Purchased Item","Kupljeni artikel"
"Purchased On","Kupljeno na"
"Qty","Količina"
"Qty Invoiced","Fakturirana količina"
"Qty Ordered","Naročena količina"
"Qty Shipped","Poslana količina"
"Qty To Add","Količina za dodati"
"Qty to Add","Količina za dodati"
"Qty to Invoice","Količina za fakturiranje"
"Qty to Refund","Količina za povračilo"
"Qty to Ship","Količina za pošiljanje"
"Quantity Ordered","Naročena količina"
"Quote item id is not received.","Id elementa ponudbe ni prejet."
"Quote item is not loaded.","Artikel ponudbe ni naložen."
"Rate","Stopnja"
"Recent Orders","Nedavna naročila"
"Recently Compared Products","Nedavno primerjani izdelki"
"Recently Viewed","Nedavno pogledani"
