"Order Taxes Report Grouped by Tax Rate","Poročilo davkov naročila združenih po stopnji davka"
"Orders","Naročila"
"Out of stock","Ni na zalogi"
"Period","Obdobje"
"Poducts Report","Poročilo produktov"
"Popular Tags","Priljubljene oznake"
"Popularity","Priljubljenost"
"Price","Cena"
"Product Name","Ime produkta"
"Product Reviews","Pregledi produkta"
"Product SKU","SKU produkta"
"Product Tags","Oznake produkta"
"Products","Produkti"
"Products Ordered","Razvrščeni produkti"
"Products Report","Poročilo produktov"
"Products Reviews","Pregledi produktov"
"Products Tags","Oznake produktov"
"Products in carts","Produkti v košarici"
"Purchases","Nakupi"
"Quantity Ordered","Naročena količina"
"Quantity of Items","Količina elementov"
"Recently Compared","Nedavno primerjano"
"Recently Compared Products","Nedavno primerjani produkti"
"Recently Viewed","Nedavno pogledano"
"Recently Viewed Products","Nedavno pogledani produkti"
"Recently Viewed/Compared Products","Nedavno pogledani/primerjani produkti"
"Refresh Lifetime Statistics","Osvežitev statistike življenjske dobe"
"Refresh Statistics","Osvežitev statistike"
"Refresh Statistics for the Last Day","Osvežitev statistike za zadnji dan"
"Refunds","Vračila"
"Report","Poročilo"
"Reports","Poročila"
"Results","Rezultati"
"Revenue","Prihodki"
"Review","Pregled"
"Reviews","Pregledi"
"Reviews for %s","Pregledi za %s"
"Sales","Prodaja"
"Sales Report","Poročilo prodaje"
"Search Query","Poizvedba iskanja"
"Search Terms","Izrazi iskanja"
"Select day of the month.","Izberite dan meseca."
"Shipping","Dostava"
"Shopping Cart","Košarica"
"Shopping Cart Price Rule","Pravilo cene košarice"
"Show Actual Values","Prikaži dejanske vrednosti"
"Show Report","Prikaži poročilo"
"Show for Current","Prikaži za trenutno"
"Specified","Določeno"
"Statistics","Statistika"
"Stock Qty","Količina zaloge"
"Submitted In","Poslano v"
"Submitted On","Poslano na"
"Subtotal","Skupaj"
"Tag","Oznaka"
"Tag ""%s"" details","Podrobnosti oznake ""%s"""
"Tag Detail","Podrobnosti oznake"
"Tag Name","Ime oznake"
"Tag Use","Uporaba oznake"
"Tags Submitted by %s","Poslane oznake od %s"
"Tags submitted to %s","Poslane oznake za %s"
"Tax","Davek"
"Title","Naslov"
"To","Za"
"Total","Skupaj"
"Total Invoiced vs. Paid Report","Poročilo skupaj obračunanega v primerjavi s plačilom"
"Total Ordered Report","Poročilo skupaj naročenih"
"Total Refunded Report","Poročilo skupaj povrnjenih"
"Total Shipped Report","Poročilo skupaj dostavljenih"
"Total Tags","Skupaj oznak"
"Total invoiced","Skupaj obračunano"
"Total refunded","Skupaj vrnjeno"
"Updated At","Posodobljeno ob"
"Viewed Products Grid Template","Predloga mreže pogledanih produktov"
"Viewed Products List Template","Predloga seznama pogledanih produktov"
"Visible In","Vidno v"
"Wishlist Report","Poročilo seznama želja"
"Wishlist vs. Regular Order","Seznam želja v primerjavi z običajnim naročilom"
"Wishlists","Seznami želja"
"Year","Leto"
"Year-To-Date Starts","Začetek leta na datum"
"Yes","Da"
"Your Recently Compared","Vaše zadnje primerjano"
"Your Recently Viewed","Vaše zadnje pogledano"
"undefined","nedoločeno"
