"Address model is not defined.","Model naslova ni definiran."
"Adjustment Fee","Taksa stroškov prilagoditve"
"Adjustment Refund","Prilagoditev nadomestila"
"Agreement Information","Informacij o sporazumu"
"Allow Reorder","Omogoča ponovno naročilo"
"Amount","Znesek"
"Amount: %s.","Znesek: %s."
"An error occurred while assigning order status. Status has not been assigned.","Pri dodeljevanju stanja naročila je prišlo do napake. Stanje ni bilo dodeljeno."
"An error occurred while creating shipping label.","Pri ustvarjanju oznake pošiljanja je prišlo do napake."
"An error occurred while saving order status. The status has not been added.","Med shranjevanjem statusa naročlila je prišlo do napake. Stanje ni bilo dodano."
"An error occurred while unassigning order status.","Pri preklicu dodelitve stanje naročila je prišlo do napake."
"An error occurred while updating the order address. The address has not been changed.","Pri posodabljanju naslova naročila je prišlo do napake. Naslov ni bila spremenjen."
"An item option with code %s already exists.","Možnost artikla s kodo %s že obstaja."
"Anchor Custom Title","Naslov sidra po meri"
"Append Comments","Dodajanje komentarjev"
"Apply","Uporabite"
"Apply Coupon Code","Uporabite kodo kupona"
"Approved the payment online.","Odobreno spletno plačilo."
"Are you sure you want to accept this payment?","Ali ste prepričani, da želite sprejeti to plačilo?"
"Are you sure you want to cancel this order?","Ali ste prepričani, da želite preklicati naročilo?"
"Are you sure you want to delete all items from shopping cart?","Ali ste prepričani, da želite iz košarice izbrisati vse artikle?"
"Are you sure you want to deny this payment?","Ali ste prepričani, da želite zavrniti plačilo?"
"Are you sure you want to do this?","Ali ste prepričani, da želite to storiti?"
"Are you sure you want to send Creditmemo email to customer?","Ali ste prepričani, da želite kupcu poslati e-pošto dobropisa?"
"Are you sure you want to send Invoice email to customer?","Ali ste prepričani, da želite kupcu poslati e-pošto za račun?"
"Are you sure you want to send Shipment email to customer?","Ali ste prepričani, da želite kupcu poslati e-pošto za pošiljko?"
"Are you sure you want to send order email to customer?","Ali ste prepričani, da želite kupci poslati e-pošto za naročilo?"
"Are you sure you want to void the payment?","Ali ste prepričani, da želite plačilo razveljaviti?"
"Are you sure?","Ste prepričani?"
"Are you sure? This order will be canceled and a new one will be created instead","Ste prepričani? To naročilo bo preklicano in namesto bo ustvarjeno novo"
"Assign Order Status to State","Dodelite stanje naročila državi"
"Assign Status to State","Status dodeli državi"
"Assignment Information","Podatki o dodelitvi"
"At least a payment ID must be set.","Nastavite vsaj ID plačilo."
"Authorization","Dovoljenje"
"Authorized amount of %s.","Odobreni znesek %s."
"Authorizing amount of %s is pending approval on gateway.","Odobritev zneska %s čaka odobritev na prehodu."
"Back","Nazaj"
"Back to Billing Agreements","Nazaj na sporazume izstavitve računov"
"Back to My Orders","Nazaj na moja naročila"
"Back to Recurring Profiles","Nazaj na ponavljajoče se profile"
"Backordered","Prednaročeno"
"Bestsellers","Uspešnice"
"Bill to Name","Ime na računu"
"Billing","Zaračunavanje"
"Billing Address","Naslov za izstavitev računa"
"Billing Agreement","Sporazum zaračunavanja"
"Billing Agreement # %s","Sporazum zaračunavanja # %s"
"Billing Agreement #%s","Sporazum zaračunavanja #%s"
"Billing Agreement View","Pogled sporazuma zaračunavanja"
"Billing Agreements","Sporazumi zaračunavanja"
"Billing Last Name","Priimek na računu"
"Billing ZIP Code","Poštna številka računa"
"Buy %s for price %s","Kupite %s za ceno %s"
"CSV","CSV"
"Cancel","Preklic"
"Cancel credit memo","Prekličite dobropis"
"Cancel invoice","Prekličite račun"
"Cancel order","Prekličite naročilo"
"Canceled","Preklicano"
"Canceled order offline.","Preklicano naročilo brez povezave."
"Canceled order online.","Preklicano naročilo online."
"Cannot add order history.","Zgodovine naročil ni mogoče dodati."
"Cannot create an empty shipment.","Prazne pošiljke ni mogoče ustvariti."
"Cannot determine the field name.","Ime polja ni mogoče določiti."
"Cannot do invoice for order.","Računa za naročilo ni mogoče izvesti."
"Cannot do shipment for order.","Pošiljke za naročilo ni mogoče izvesti."
"Cannot get order instance","Instance naročila ni mogoče dobiti"
"Cannot get the order instance.","Instance naročila ni mogoče dobiti."
"Cannot register an existing credit memo.","Obstoječega dobropisa ni mogoče registrirati."
"Cannot register existing invoice","Obstojeega računa ni mogoče registrirati"
"Cannot register existing shipment","Obstoječe dobavnice ni mogoče registrirati"
"Capture","Zajem"
"Capture Amount","Zajemanje zneska"
"Capture Offline","Zajemanje brez povezave"
"Capture Online","Zajemanje online"
"Capture invoice","Zajem računa"
"Captured amount of %s online.","Zajeti znesek %s na spletu."
"Capturing amount of %s is pending approval on gateway.","Zajemanje zneska %s čaka na odobritev na prehodu."
"Carrier","Prevoznik"
"Carrier/Method","Prevoznik/metoda"
"Change status, add comments","Spremeni stanje, dodaj komentarje"
"Changing address information will not recalculate shipping, tax or other order amount.","Spreminjanje podatkov o naslovu ne bodo preračunale pošiljanja, davka ali drugih zneskov naročila."
"Checkout Totals Sort Order","Vrstni red vsot plačil"
"City","Mesto"
"Clear Shopping Cart","Počistite košarico"
"Click to change shipping method","Kliknite, da spremenite način pošiljanja"
"Close","Zaprite"
"Closed","Zaprto"
"Comma-separated.","Ločeno z vejico."
"Comment","Komentar"
"Comment Text","Besedilo komentarja"
"Comments","Komentarji"
"Comments History","Zgodovina komentarjev"
"Company","Podjetje"
"Complete","Dokončanje"
"Configure","Konfiguriranje"
"Configure and Add to Order","Konfiguracija in dodajanje k naročilu"
"Contents","Vsebina"
"Continue","Nadaljevanje"
"Controls whether customer IP is shown in orders, invoices, shipments, credit memos.","Nadzira ali je IP kupca prikazan v naročilih, računih, pošiljkah, dobropisih."
"Country","Država"
"Coupons","Kuponi"
"Create","Ustvarite"
"Create New Customer","Ustvarjanje novega kupca"
"Create New Order","Ustvarite novo naročilo"
"Create New Order Status","Ustvarite novo stanje naročila"
"Create New Order for %s","Ustvarite novo naročilo za %s"
"Create New Order for %s in %s","Ustvarite novo naročilo za %s v %s"
"Create New Order for New Customer","Ustvarite novo naročilo za novega kupca"
"Create New Order for New Customer in %s","Ustvarite novo naročilo za novega kupca v %s"
"Create New Status","Ustvarite novo stanje"
"Create Order","Ustvarite naročilo"
"Create Packages","Ustvarite pakete"
"Create Shipment","Ustvarite pošiljko"
"Create Shipping Label","Ustvarite oznako pošiljke"
"Create Shipping Label...","Ustvarite oznako pošiljke..."
"Create new credit memo for order","Ustvarite nov dobropis za naročilo"
"Create new invoice for order","Ustvarite nov račun za naročilo"
"Create new shipment for order","Ustvarite novo pošiljanje za naročilo"
"Create...","Ustvarite..."
"Created At","Ustvarjeno ob"
"Created billing agreement #%s.","Ustvarjen sporazum obračuna #%s."
"Created:","Ustvarjeno:"
"Credit Memo","Dobropis"
"Credit Memo #","Dobropis #"
"Credit Memo # ","Dobropis # "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Dobropis #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Pošiljatelj e-pošte komentarja dobropisa"
"Credit Memo Comment Email Template","Predloga e-pošte komentarja dobropisa"
"Credit Memo Comment Email Template for Guest","Predloga e-pošte komentarja dobropisa za gosta"
"Credit Memo Comments","Komentarji dobropisa"
"Credit Memo Email Sender","Pošiljatelj e-pošte dobropisa"
"Credit Memo Email Template","Predloga e-pošte za dobropis"
"Credit Memo Email Template for Guest","Predloga e-pošte dobropisa za gosta"
"Credit Memo Update","Posodobitev dobropisa"
"Credit Memo Update for Guest","Posodobitev dobropisa za goste"
"Credit Memos","Dobropisi"
"Credit memo canceling problem.","Težave pri preklicu dobropisa."
"Credit memo cannot be canceled.","Dobropisa ni bilo mogoče preklicati."
"Credit memo has been created automatically","Dobropis je bil samodejno ustvarjen"
"Custom Price","Cena po meri"
"Custom Value","Vrednost po meri"
"Customer","Kupec"
"Customer Can Define Start Date","Kupec lahko določi začetni datum"
"Customer Email","E-pošta kupca"
"Customer Group","Skupina kupcev"
"Customer Last Name","Priimek kupca"
"Customer Middle Name","Srednje ime kupca"
"Customer My Account Order Creditmemo View","Pogled dobropisa naročila v mojem računu kupca"
"Customer My Account Order History","Zgodovina naročil v mojem računu kupca"
"Customer My Account Order Invoice View","Pogled računa naročila v mojem računu kupca"
"Customer My Account Order Shipment View","Pogled pošiljke naročila v mojem računu kupca"
"Customer My Account Order View","Pogled naročila v mojem računu kupca"
"Customer Name","Ime kupca"
"Customer\'s Current Activities","Trenutni naslov kupca"
"Customs Value","Carinska vrednost"
"Date","Datum"
"Date Shipped","Datum pošiljke"
"Default Status","Privzeto stanje"
"Default Template","Privzeta predloga"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If you see image distortion in PDF, try to use larger image","V dokumentih PDF in HTML bo uporabljen privzeti logotip.<br />(jpeg, tiff, png) Če v PDF vidite popačenje slike, poskusite uporabiti večjo sliko"
"Delete","Izbrišite"
"Delete Package","Izbrišite paket"
"Denied the payment online.","Zavrnjeno online plačilo."
"Deny Payment","Zavrnitev plačila"
"Description Message","Sporočilo opisa"
"Discount","Popust"
"Discount (%s)","Popust (%s)"
"Discount Amount","Znesek popusta"
"Display Order ID in Header","Prikažite ID naročila v glavi"
"Edit","Urejanje"
"Edit Order #%s","Uredite naročillo #%s"
"Edit Order %s %s Address","Uredite naslov naročila %s %s"
"Edit Order Status","Uredite stanje naročila"
"Email","E-pošta"
"Email Address","E-poštni naslov"
"Email Copy of Credit Memo","Pošljite e-pošto kopije dobropisa"
"Email Copy of Invoice","E-pošta kopije računa"
"Email Copy of Shipment","E-pošta kopije pošiljke"
"Email Order Confirmation","E-pošta potrditve naročila"
"Enable","Omogočite"
"Enabled","Omogočeno"
"Enter the billing last name and email/ZIP as in the order billing address","Vnesite priimek in e-pošto/poštno številko obračuna kot je v naslovu za izstavitev računa naročila"
"Entered data is incorrect. Please try again.","Vneseni podatki so napačni. Prosimo, poskusite znova."
"Error to Show in Shopping Cart","Napaka za prikaz v košarici"
"Excel XML","Excel XML"
"Excl. Tax","Brez davka"
"Expired","Poteklo"
"Explanation","Razlaga"
"Failed to cancel the billing agreement.","Preklic sporazuma obračuna ni uspel."
"Failed to create billing agreement for this order.","Za to naročilo ni bilo mogoče ustvariti sporazuma obračuna."
"Failed to finish billing agreement wizard.","Zaključek čarovnika sporazuma obračuna ni uspel."
"Failed to send the order email.","Pošiljanje e-pošte naročila ni uspelo."
"Failed to start billing agreement wizard.","Ni uspelo zagnati čarovnika sporazuma obračuna."
"Failed to update the payment.","Plačila ni bilo mogoče posodobiti."
"Failed to update the profile.","Profila ni bilo mogoče posodobiti."
"Failed to void the payment.","Ničenje plačila ni uspelo."
"Fetch","Prinos"
"File extension not known or unsupported type in the following shipment: %s","Razširitev datoteke ni znana ali pa nepodprta vrsta v naslednji pošiljki: %s"
"Find Order By:","Iskanje naročila po:"
"First Name","Ime"
"From","Od"
"From Name","Ime od"
"From:","Od:"
"G.T. (Base)","Skupna vsota (v osnovni valuti trgovine)"
"G.T. (Purchased)","Skupna vsota (nakupljeno)"
"General","Splošno"
"General Information","Splošne informacije"
"Get Payment Update","Pridobitev posodobitve plačila"
"Get Update","Dobite posodobitev"
"Get shipping methods and rates","Dobite načine pošiljanja in stopnje"
"Gift Message","Sporočilo za darilo"
"Gift Message for This Order","Sporočilo za darilo tega naročila"
"Gift Message for the Entire Order","Sporočlio za darilo celotnega naročila"
"Gift Message for this Order","Sporočilo za darilo tega naročila"
"Gift Options","Možnosti darila"
"Gift Wrapping for the Entire Order","Zavijanje darila za celotno naročilo"
"Girth","Obseg"
"Go to Home Page","Pojdite na domačo stran"
"Grand Total","Skupna vsota"
"Grand Total to be Charged","Skupna vsote, ki bo zaračunana"
"Guest","Gost"
"Height","Višina"
"Hide Customer IP","IP kupca skrit"
"Hold","Čakanje"
"Hold action is not available.","Dejanje čakanja ni na voljo."
"Hold order","Zadržite naročilo"
"Home","Domov"
"ID","ID"
"ID #","ID #"
"If empty, the default description above will be used.","Če je prazno, bo uporabljen privzeti opis zgoraj."
"If empty, the default error above will be used.","Če je prazno, bo uporabljena privzeta napaka zgoraj."
"If the invoice was created offline, try creating an offline creditmemo.","Če je bil račun ustvarjen brez povezave, poskusite ustvariti dobropis brez povezave."
"Incl. Tax","Vključno z davkom"
"Information","Informacije"
"Initial Fee","Začetna pristojbina"
"Initial Fees","Začetne pristojbine"
"Initial period payment","Začetno obdobje plačila"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Premalo informacij za ustvarjanje oznak pošiljanja. Prosimo, preverite informacije vaše trgovine in nastavitve pošiljke."
"Invalid block: %s.","Neveljaven blok: %s."
"Invalid carrier specified.","Določen neveljaven prevoznik."
"Invalid draw line data. Please define ""lines"" array.","Neveljavna priprava vrstice podatkov. Prosimo, definirajte polje ""črte""."
"Invalid entity model","Neveljaven model entitete"
"Invalid item option format.","Neveljavna oblika možnosti elementa."
"Invalid qty to invoice item ""%s""","Neveljavna količina pri računu artikla ""%s"""
"Invalid qty to refund item ""%s""","Neveljavna količina za vračilo artikla ""%s"""
"Invalid qty to ship for item ""%s""","Neveljavna količina za pošiljanje artikla ""%s"""
"Invalid renderer model","Neveljaven model renderja"
"Invalid request for adding product to quote.","Neveljavna zahteva za dodajanje izdelka predračunu."
"Invalid value(s) for Qty to Ship","Neveljavne vrednosti količin za dobavo"
"Invoice","Račun"
"Invoice #","Račun #"
"Invoice # ","Račun # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Račun #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Račun #%s"
"Invoice Comment Email Sender","Pošiljatelj e-pošte komentarja računa"
"Invoice Comment Email Template","Predloga e-pošte komentarja računa"
"Invoice Comment Email Template for Guest","Predloga e-pošte komentarja računa za gosta"
"Invoice Comments","Komentarji računov"
"Invoice Date","Datum računa"
"Invoice Email Sender","Pošiljatelj e-pošte za račun"
"Invoice Email Template","Predloga e-pošte za račun"
"Invoice Email Template for Guest","Predloga e-pošte za račun za goste"
"Invoice Update","Posodobitev računa"
"Invoice Update for Guest","Posodobitev računa za goste"
"Invoice and Packing Slip Design","Oblika računa in dobavnice"
"Invoice and Ship","Izstavi račun in pošlji"
"Invoice canceling problem.","Problem pri preklicu računa."
"Invoice cannot be canceled.","Računa ni mogoče preklicati."
"Invoice cannot be captured.","Računa ni mogoče zajeti."
"Invoice cannot be voided.","Računa ni mogoče razveljaviti."
"Invoice capturing problem.","Problem pri zajemanju računa."
"Invoice void problem","Problem pri ničenju računa"
"Invoice will be created without communication with payment gateway.","Račun bo ustvarjen brez komunikacije s prehodom plačila."
"Invoiced","Fakturirano"
"Invoiced:","Fakturirano:"
"Invoices","Računi"
"Is Closed","Je zaprto"
"Item","Element"
"Item Status","Stanje artikla"
"Item object is not specified.","Predmet artikla ni določen."
"Item options declaration error.","Napaka izjave možnosti elementov."
"Item ordered qty","Količina naročenih elementov"
"Item qty declaration error.","Napaka izjave količine elementov."
"Items","Elementi"
"Items Invoiced","Elementi, ki so zaračunani"
"Items Ordered","Naročeni elementi"
"Items Refunded","Povrnjeni elementi"
"Items Shipped","Dobavljeni artikli"
"Items in the Package","Elementi v paketu"
"Items maximum quantity or price do not allow checkout.","Največja količina elementov ali cena ne dovoljuje na blagajno."
"Items options declaration error.","Napaka izjave možnosti elementov."
"Items to Refund","Elementi za povračilo"
"Items to Ship","Elementi za pošiljanje"
"Key","Ključ"
"Last Name","Priimek"
"Last Ordered Items","Zadnji naročeni artikli"
"Last status can\'t be unassigned from state.","Zadnjemu stanju ni mogoče razveljaviti dodelitve iz države."
"Length","Dolžina"
"Link to the New Order","Povezava na novo naročilo"
"Link to the Previous Order","Povezava na prejšnje naročilo"
"Logo for HTML Print View","Logo za pogled HTML tiskanja"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo samo za HTML dokumente. Če je prazno, bo uporabljen privzeti.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Logo za PDF izpise (200 x 50)"
"Make Check payable to:","Pregled bo plačal:"
"Manage","Upravljanje"
"Maximum amount available to refund is %s","Najvišji znesek, ki je na voljo za vračilo, je %s"
"Maximum shipping amount allowed to refund is: %s","Najvišji znesek pošiljanja dovoljenega povračila je: %s"
"Message","Sporočilo"
"Message:","Sporočilo:"
"Middle Name","Srednje ime"
"Minimum Amount","Najmanjši znesek"
"Minimum Order Amount","Minimalen znesek za naročilo"
"Mixed","Mešano"
"Most Viewed","Največ ogledov"
"Most Viewed Products Report","Poročilo o najbolj gledanih izdelkih"
"Move to Shopping Cart","Premaknite v košarico"
"Move to Wishlist","Premaknite na seznam želja"
"Multi-address Description Message","Sporočilo opisa večih naslovov"
"Multi-address Error to Show in Shopping Cart","Napaka večih naslovov za prikaz v košarici"
"My Orders","Moja naročila"
"My Orders - Details","Moja naročila - podrobnosti"
"N/A","ni na voljo"
"Name","Ime"
"New","Novo"
"New Billing Agreement","Nov sporazum obračuna"
"New Credit Memo","Nov dobropis"
"New Credit Memo for Guest","Nov dobropis za goste"
"New Credit Memo for Invoice #%s","Nov dobropis za račun #%s"
"New Credit Memo for Order #%s","Nov dobropis za naročilo #%s"
"New Invoice","Nov račun"
"New Invoice and Shipment for Order #%s","Nov račun in pošiljanje za naročilo #%s"
"New Invoice for Guest","Nov račun za gosta"
"New Invoice for Order #%s","Nov račun za naročilo #%s"
"New Order","Novo naročilo"
"New Order Confirmation Email Sender","Pošiljatelj e-pošte za potrditev novega naročila"
"New Order Confirmation Template","Nova predloga potrditve naročila"
"New Order Confirmation Template for Guest","Nova predloga potrditve naročila za goste"
"New Order RSS","RSS za novo naročilo"
"New Order Status","Novo stanje naročila"
"New Order for Guest","Novo naročilo za gosta"
"New Shipment","Nova pošiljka"
"New Shipment for Guest","Nova pošiljka za goste"
"New Shipment for Order #%s","Nova pošiljka za naročilo #%s"
"Newsletter Subscription","Prijava na e-novice"
"No","Ne"
"No Items","Ni elementov"
"No Items To Refund","Ni elementov za vračilo"
"No Payment Methods","Ni načinov plačila"
"No detail for number ""%s""","Ni podrobnosti za številko ""%s"""
"No information available.","Ni razpoložljivih informacij."
"No items","Ni elementov"
"No order(s) were put on hold.","Nobeno naročilo ni dano na čakanje."
"No order(s) were released from holding status.","Nobeno naročilo ni bilo sproščeno iz stanja na čakanju."
"No ordered items","Ni naročenih artiklov"
"No shipping information available","Ni razpoložljivih informacij o pošiljanju"
"Nominal Items","Nazivni elementi"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Nazivni element se lahko kupi samo samostojno. Za nadaljevanje prosimo, odstranite druge elemente iz predračuna."
"Nominal order registered.","Nazivno naročilo registrirano."
"Not Capture","Ni zajema"
"Not Initialized","Ni inicializirano"
"Not Notified","Ni obveščeno"
"Not enough valid data to save the parent transaction ID.","Ni dovolj veljavnih podatkov za shraniti nadrejene ID-je transakcij."
"Notification Not Applicable","Obvestilo ni v uporabi"
"Notified","Obveščeno"
"Notify Customer by Email","Obvesti kupca po e-pošti"
"Number","Število"
"Number of Invoiced Orders","Število fakturiranih naročil"
"Number of Orders","Število naročil"
"Number of Refunded Orders","Število povrnjenih naročil"
"OK","V redu"
"Offline Refunded","Povrneno brez povezave"
"On Hold","Na čakanju"
"Online Refunded","Online Refunded"
"Order","Order"
"Order #","Order #"
"Order # ","Order # "
"Order # %s","Order # %s"
"Order # %s %s | %s","Order # %s %s | %s"
"Order #%s","Order #%s"
"Order #%s - %s","Order #%s - %s"
"Order API","Order API"
"Order Address Information","Order Address Information"
"Order Comment","Order Comment"
"Order Comment Email Sender","Order Comment Email Sender"
"Order Comment Email Template","Order Comment Email Template"
"Order Comment Email Template for Guest","Order Comment Email Template for Guest"
"Order Comments","Order Comments"
"Order Credit Memos","Order Credit Memos"
"Order Currency:","Order Currency:"
"Order Date","Order Date"
"Order Date (%s)","Order Date (%s)"
"Order Date: ","Order Date: "
"Order Date: %s","Order Date: %s"
"Order Details","Order Details"
"Order Grand Total","Order Grand Total"
"Order History","Order History"
"Order History Info","Order History Info"
"Order ID","Order ID"
"Order Information","Order Information"
"Order Invoices","Order Invoices"
"Order Shipments","Order Shipments"
"Order State","Order State"
"Order Status","Order Status"
"Order Status Information","Order Status Information"
"Order Statuses","Order Statuses"
"Order Subtotal","Order Subtotal"
"Order Taxes Report Grouped by Tax Rates","Order Taxes Report Grouped by Tax Rates"
"Order Total","Order Total"
"Order Totals","Order Totals"
"Order Update","Order Update"
"Order Update for Guest","Order Update for Guest"
"Order View","Order View"
"Order credit memo","Order credit memo"
"Order does not allow to be canceled.","Order does not allow to be canceled."
"Order invoice","Order invoice"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Order is suspended as its authorizing amount %s is suspected to be fraudulent."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Order is suspended as its capture amount %s is suspected to be fraudulent."
"Order object is not specified.","Order object is not specified."
"Order saving error: %s","Order saving error: %s"
"Order shipments","Order shipments"
"Order status does not exist.","Order status does not exist."
"Order status with the same status code already exist.","Order status with the same status code already exist."
"Order was placed using %s","Order was placed using %s"
"Ordered","Ordered"
"Ordered amount of %s.","Ordered amount of %s."
"Ordering amount of %s is pending approval on gateway.","Ordering amount of %s is pending approval on gateway."
"Orders","Orders"
"Orders and Returns","Orders and Returns"
"Orders and Returns Search Form","Orders and Returns Search Form"
"Original Price","Original Price"
"Original order item that recurring payment profile correspondss to.","Original order item that recurring payment profile correspondss to."
"PDF Credit Memos","PDF Credit Memos"
"PDF Invoices","PDF Invoices"
"PDF Packingslips","PDF Packingslips"
"PDF Print-outs","PDF Print-outs"
"PDF object is not specified.","PDF object is not specified."
"PDF page object is not specified.","PDF page object is not specified."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Package"
"Package types are disregarded for USPS domestic shipments.","Package types are disregarded for USPS domestic shipments."
"Packages","Packages"
"Packingslip # ","Packingslip # "
"Paid","Paid"
"Paid Amount","Paid Amount"
"Parent Transaction ID","Parent Transaction ID"
"Parent transaction ID must have a transaction ID.","Parent transaction ID must have a transaction ID."
"Partial","Partial"
"Payment Failed","Payment Failed"
"Payment Information","Payment Information"
"Payment Method","Payment Method"
"Payment Method Name","Payment Method Name"
"Payment Method:","Payment Method:"
"Payment Review","Payment Review"
"Payment disallow storing objects.","Payment disallow storing objects."
"Payment transactions disallow storing objects.","Payment transactions disallow storing objects."
"Payment type","Payment type"
"Payment update has been made.","Payment update has been made."
"Pending","Pending"
"Pending Payment","Pending Payment"
"Period","Period"
"Place Order Using Billing Agreements","Place Order Using Billing Agreements"
"Placed from IP","Placed from IP"
"Please Select Products to Add","Please Select Products to Add"
"Please Select a Customer","Please Select a Customer"
"Please Select a Store","Please Select a Store"
"Please check billing address information. %s","Please check billing address information. %s"
"Please check shipping address information. %s","Please check shipping address information. %s"
"Please define PDF object before using.","Please define PDF object before using."
"Please enter positive number in this field.","Please enter positive number in this field."
"Please select a valid payment method.","Please select a valid payment method."
"Please specify a shipping method.","Please specify a shipping method."
"Please specify a valid grid column alias name that exists in grid table.","Please specify a valid grid column alias name that exists in grid table."
"Price","Price"
"Print","Print"
"Print All","Print All"
"Print All Invoices","Print All Invoices"
"Print All Refunds","Print All Refunds"
"Print All Shipments","Print All Shipments"
"Print Credit Memos","Print Credit Memos"
"Print Invoice","Print Invoice"
"Print Invoices","Print Invoices"
"Print Order","Print Order"
"Print Order # %s","Print Order # %s"
"Print Packingslips","Print Packingslips"
"Print Refund","Print Refund"
"Print Shipment","Print Shipment"
"Print Shipping Label","Print Shipping Label"
"Print Shipping Labels","Print Shipping Labels"
"Processing","Processing"
"Product","Product"
"Product Name","Product Name"
"Products","Products"
"Products Bestsellers Report","Products Bestsellers Report"
"Products in Comparison List","Products in Comparison List"
"Products should be added to package(s)","Products should be added to package(s)"
"Profile #%s","Profile #%s"
"Profile Information","Profile Information"
"Profile State","Profile State"
"Profit","Profit"
"Promotion Coupons Usage Report","Promotion Coupons Usage Report"
"Proper payment object must be set.","Proper payment object must be set."
"Purchase Order Number:","Purchase Order Number:"
"Purchased From","Purchased From"
"Purchased From (Store)","Purchased From (Store)"
"Purchased Item","Purchased Item"
"Purchased On","Purchased On"
"Qty","Qty"
"Qty Invoiced","Qty Invoiced"
"Qty Ordered","Qty Ordered"
"Qty Shipped","Qty Shipped"
"Qty To Add","Qty To Add"
"Qty to Add","Qty to Add"
"Qty to Invoice","Qty to Invoice"
"Qty to Refund","Qty to Refund"
"Qty to Ship","Qty to Ship"
"Quantity Ordered","Quantity Ordered"
"Quote item id is not received.","Quote item id is not received."
"Quote item is not loaded.","Quote item is not loaded."
"Rate","Rate"
"Recent Orders","Recent Orders"
"Recently Compared Products","Recently Compared Products"
"Recently Viewed","Recently Viewed"
"Recently Viewed Products","Recently Viewed Products"
"Recurring Profile # %s","Recurring Profile # %s"
"Recurring Profile Initial Fee","Recurring Profile Initial Fee"
"Recurring Profiles","Recurring Profiles"
"Recurring Profiles (beta)","Recurring Profiles (beta)"
"Reference ID","Reference ID"
"Reference ID:","Reference ID:"
"Refresh","Refresh"
"Refund","Refund"
"Refund #","Refund #"
"Refund #%s","Refund #%s"
"Refund Amount","Refund Amount"
"Refund Offline","Refund Offline"
"Refund Shipping","Refund Shipping"
"Refund Shipping (Excl. Tax)","Refund Shipping (Excl. Tax)"
"Refund Shipping (Incl. Tax)","Refund Shipping (Incl. Tax)"
"Refund Totals","Refund Totals"
"Refunded","Refunded"
"Refunded amount of %s offline.","Refunded amount of %s offline."
"Refunded amount of %s online.","Refunded amount of %s online."
"Refunds","Refunds"
"Registered a Void notification.","Registered a Void notification."
"Registered notification about approved payment.","Registered notification about approved payment."
"Registered notification about captured amount of %s.","Registered notification about captured amount of %s."
"Registered notification about denied payment.","Registered notification about denied payment."
